date_of_extract_x,organisation_number,registered_charity_number_x,linked_charity_number,charity_name,charity_type,charity_registration_status,date_of_registration,date_of_removal,charity_reporting_status,latest_acc_fin_period_start_date,latest_acc_fin_period_end_date,latest_income,latest_expenditure,charity_contact_address1,charity_contact_address2,charity_contact_address3,charity_contact_address4,charity_contact_address5,charity_contact_postcode,charity_contact_phone,charity_contact_email,charity_contact_web,charity_company_registration_number,charity_insolvent,charity_in_administration,charity_previously_excepted,charity_is_cdf_or_cif,charity_is_cio,cio_is_dissolved,date_cio_dissolution_notice,charity_activities,charity_gift_aid,charity_has_land,date_of_extract_y,registered_charity_number_y,latest_fin_period_submitted_ind,fin_period_order_number,ar_cycle_reference,fin_period_start_date,fin_period_end_date,ar_due_date,ar_received_date,total_gross_income,total_gross_expenditure,charity_raises_funds_from_public,charity_professional_fundraiser,charity_agreement_professional_fundraiser,charity_commercial_participator,charity_agreement_commerical_participator,grant_making_is_main_activity,charity_receives_govt_funding_contracts,count_govt_contracts,charity_receives_govt_funding_grants,count_govt_grants,income_from_government_contracts,income_from_government_grants,charity_has_trading_subsidiary,trustee_also_director_of_subsidiary,does_trustee_receive_any_benefit,trustee_payments_acting_as_trustee,trustee_receives_payments_services,trustee_receives_other_benefit,trustee_resigned_employment,employees_salary_over_60k,count_salary_band_60001_70000,count_salary_band_70001_80000,count_salary_band_80001_90000,count_salary_band_90001_100000,count_salary_band_100001_110000,count_salary_band_110001_120000,count_salary_band_120001_130000,count_salary_band_130001_140000,count_salary_band_140001_150000,count_salary_band_150001_200000,count_salary_band_200001_250000,count_salary_band_250001_300000,count_salary_band_300001_350000,count_salary_band_350001_400000,count_salary_band_400001_450000,count_salary_band_450001_500000,count_salary_band_over_500000,count_volunteers,geographic_area_description,geographic_area_type,service_level,income_band
2026-02-13T00:00:00,4005972,1104212,0,FORCES CHILDREN'S TRUST,Other,Registered,2004-06-08T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,67719.0,101684.0,65 SHAWLEY WAY,EPSOM,,,,KT18 5PD,01737361077,denny.wise@forceschildrenstrust.org.uk,www.forceschildrenstrust.org.uk,,False,False,0.0,,0.0,0.0,,"To assist any dependant children who are in need, whose father or mother has died or has sustained life-changing injuries whilst serving as a member of the Armed Forces and such other occupations as determined from time to time by the trustees.",1.0,0.0,2026-03-05T00:00:00,1104212,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-04-04T00:00:00,67719,101684,,,,,,0.0,,0.0,,0.0,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,5.0,"['Throughout England And Wales', 'Scotland']","['Region', 'Country']",National,q3
2026-02-13T00:00:00,4017171,1110452,0,BRITISH SOCIETY OF CARDIOVASCULAR MAGNETIC RESONANCE,Charitable company,Registered,2005-07-14T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,72155.0,73629.0,NSHI Ltd,33 Turbine Way,SWAFFHAM,Norfolk,,PE37 7XD,07983637847,liz@bscmr.org,www.bscmr.org,05258486,False,False,0.0,,0.0,0.0,,"The aims of the BSCMR are to:- promote clinical practice and research into cardiovascular magnetic resonance and to disseminate the useful results of such research, and- further the advancement of education in cardiovascular magnetic resonance for the public benefit.Membership of the BSCMR is open to all healthcare professional with an interest in Cardiovascular Magnetic Resonance Imaging.",0.0,0.0,2026-03-05T00:00:00,1110452,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-02-18T00:00:00,72155,73629,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,"['Throughout England And Wales', 'Scotland', 'Northern Ireland']","['Region', 'Country']",National,q3
2026-02-13T00:00:00,5215385,1203554,0,THINKING MUSIC,CIO,Registered,2023-06-14T00:00:00,,Submission Received,2023-06-14T00:00:00,2024-08-31T00:00:00,42589.0,43464.0,Woodborough Manor,Woodborough,Pewsey,,,SN9 5PL,07860843002,info@thinkingmusic.org,www.thinkingmusic.org,,False,False,0.0,,1.0,0.0,,,,,2026-03-05T00:00:00,1203554,True,1,AR24,2023-06-14T00:00:00,1725062400000,2025-06-30T00:00:00,2025-06-30T00:00:00,42589,43464,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,10.0,"['Throughout England And Wales', 'Scotland']","['Region', 'Country']",National,q3
2026-02-13T00:00:00,298415,298415,0,THE POULTRY CLUB OF GREAT BRITAIN,Other,Registered,1988-05-04T00:00:00,,Submission Received,2024-04-01T00:00:00,2025-03-31T00:00:00,60752.0,60098.0,Lloyds Bank,Bellingham,HEXHAM,Northumberland,,NE48 2AZ,07947687153,info@poultryclub.org,www.poultryclub.org,,False,False,0.0,,0.0,0.0,,"AIMS & OBJECTIVES:THE CONSERVATION OF PURE & RARE BREEDS OF POULTRYTO ENCOURAGE, ASSIST & ADVISE DOMESTIC POULTRY KEEPERSTO PRODUCE THE RULES OF CONDUCT FOR EXHIBITORS & ORGANISERS OF POULTRY SHOWSTO ADMINISTER THE JUDGES' PANEL & THE TESTING OF NEW JUDGESTHE ORGANISATION OF THE ANNUAL NATIONAL CHAMPIONSHIP SHOWPROVISION OF THE SHOW AWARD SCHEME THROUGH MEDALS, PRIZE CARDS & ROSETTES",1.0,0.0,2026-03-05T00:00:00,298415,True,1,AR25,2024-04-01T00:00:00,1743379200000,2026-01-31T00:00:00,2026-01-21T00:00:00,60752,60098,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,12.0,"['Throughout England And Wales', 'Scotland', 'Northern Ireland', 'Ireland', 'Guernsey']","['Region', 'Country']",National,q3
2026-02-13T00:00:00,261059,261059,0,THE SAMUEL GARDNER MEMORIAL TRUST,Trust,Registered,1970-06-01T00:00:00,,Submission Received,2024-04-06T00:00:00,2025-04-05T00:00:00,76098.0,82535.0,25 MARCHMONT ROAD,RICHMOND,,,,TW10 6HQ,07790543144,samuelgardnertrust@outlook.com,http://www.samuelgardnertrust.com/,,False,False,0.0,,0.0,0.0,,"Music and Arts, with an emphasis on the advancement of music and music education generally with an emphasis on the encouragement of young people; support for the arts and heritage; the preservation of trees, gardens etc to provide open spaces, public walks etc",0.0,0.0,2026-03-05T00:00:00,261059,True,1,AR25,2024-04-06T00:00:00,1743811200000,2026-02-05T00:00:00,2026-02-03T00:00:00,76098,82535,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,"['Scotland', 'Throughout England And Wales']","['Country', 'Region']",National,q3
2026-02-13T00:00:00,5114726,1179467,0,BRITISH SOCIETY FOR GEOMORPHOLOGY,CIO,Registered,2018-08-06T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,85435.0,82107.0,ROYAL GEOGRAPHICAL SOCIETY,1 KENSINGTON GORE,LONDON,,,SW7 2AR,020 7591 3000,bsg@geomorphology.org.uk,geomorphology.org.uk,,False,False,0.0,,1.0,0.0,,"Supports there development of geomorphology in Britain by: Awarding grants to individuals, awarding grants to institutions, sponsoring and/or undertaking research",1.0,0.0,2026-03-05T00:00:00,1179467,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-10-28T00:00:00,85435,82107,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,15.0,"['Scotland', 'Northern Ireland', 'Throughout England And Wales']","['Country', 'Region']",National,q3
2026-02-13T00:00:00,5002109,1129693,0,THE MOIRA FUND,Trust,Registered,2009-05-18T00:00:00,,Submission Received,2024-04-01T00:00:00,2025-03-31T00:00:00,66009.0,59663.0,37 FERRERS ROAD,WESTON,STAFFORD,,,ST18 0JN,01889207041,info@themoirafund.org.uk,www.themoirafund.org.uk,,False,False,0.0,,0.0,0.0,,To alleviate the distress of persons suffering from bereavement as a result of violent death at the hands of another.,1.0,0.0,2026-03-05T00:00:00,1129693,True,1,AR25,2024-04-01T00:00:00,1743379200000,2026-01-31T00:00:00,2025-10-30T00:00:00,66009,59663,,,,,,1.0,,0.0,,1.0,,14500.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,50.0,"['Throughout England And Wales', 'Scotland']","['Region', 'Country']",National,q3
2026-02-13T00:00:00,5239863,1209305,0,SKINNERS HERITAGE FOUNDATION,Trust,Registered,2024-07-26T00:00:00,,Submission Received,2024-07-01T00:00:00,2025-06-30T00:00:00,37807.0,2015.0,WORSHIPFUL COMPANY OF SKINNERS,SKINNERS HALL,8 DOWGATE HILL,LONDON,,EC4R 2SP,02072365629,CHARITIES@SKINNERS.ORG.UK,https://www.skinners.org.uk/,,False,False,0.0,,0.0,0.0,,,,,2026-03-05T00:00:00,1209305,True,1,AR25,2024-07-01T00:00:00,1751241600000,2026-04-30T00:00:00,2026-01-15T00:00:00,37807,2015,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,['Throughout England And Wales'],['Region'],Regional,q3
2026-02-13T00:00:00,5212000,1204149,0,Agape Family Ministries,Charitable company,Registered,2023-07-28T00:00:00,,Submission Received,2023-10-01T00:00:00,2024-09-30T00:00:00,67800.0,44358.0,45 Pitcairn Road,SMETHWICK,,,,B67 5NE,01215301975,Christianinternationalgh@yahoo.co.uk,www.agfamins.co.uk,06376387,False,False,0.0,,0.0,0.0,,"We are a faith charity in Smethwick, Birmingham. All our activities are for public benefits. Our activities include advancement of the Christian religion and  relief of poverty. We serve people in our communities by meeting various social needs. We work hard to assert the intrinsic value of human life. This can be seen in our humanitarian work and our commitment to serve and empower the deprived.",1.0,0.0,2026-03-05T00:00:00,1204149,True,1,AR24,2023-10-01T00:00:00,1727654400000,2025-07-30T00:00:00,2025-06-02T00:00:00,67800,44358,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,12.0,['Throughout England And Wales'],['Region'],Regional,q3
2026-02-13T00:00:00,3939569,1069388,0,FRONCYSYLLTE MALE VOICE CHOIR,Other,Registered,1998-05-01T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,43513.0,35621.0,3 Liverpool Road West,OSWESTRY,Shropshire,,,SY11 1BJ,01691770912,secretary@fronchoir.com,www.fronchoir.com,,False,False,0.0,,0.0,0.0,,Singing in concerts to help organisations raise money for their charity and singing to the general public.,1.0,0.0,2026-03-05T00:00:00,1069388,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-09-17T00:00:00,43513,35621,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,65.0,['Throughout England And Wales'],['Region'],Regional,q3
2026-02-13T00:00:00,803021,803021,0,ARCHCONFRATERNITY OF ST STEPHEN,Other,Registered,1990-04-03T00:00:00,,Submission Received,2024-07-01T00:00:00,2025-06-30T00:00:00,39860.0,27482.0,Archconfraternity of St Stephen,Vaughan House,46 Francis Street,LONDON,,SW1P 1QN,02077905911,secretary@guildofststephen.org,www.guildofststephen.org,,False,False,0.0,,0.0,0.0,,Promoting altar serving,0.0,0.0,2026-03-05T00:00:00,803021,True,1,AR25,2024-07-01T00:00:00,1751241600000,2026-04-30T00:00:00,2025-11-17T00:00:00,39860,27482,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12.0,['Throughout England And Wales'],['Region'],Regional,q3
2026-02-13T00:00:00,5073097,1165495,0,MIDDLE EAST EDUCATION (LONDON) LTD,Charitable company,Registered,2016-02-09T00:00:00,,Submission Received,2023-08-01T00:00:00,2024-07-31T00:00:00,52152.0,55826.0,16 Tillingbourne Gardens,LONDON,,,,N3 3JL,07812 641210,OFFICE@MIDDLEEASTEDU.CO.UK,www.middleeastedu.co.uk,07928688,False,False,0.0,,0.0,0.0,,The charity promotes racial and religious harmony for the public benefit by promoting knowledge and mutual understanding between different groups.,0.0,0.0,2026-03-05T00:00:00,1165495,True,1,AR24,2023-08-01T00:00:00,1722384000000,2025-05-31T00:00:00,2025-05-13T00:00:00,52152,55826,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,['Throughout England'],['Region'],Regional,q3
2026-02-13T00:00:00,5023582,1144932,0,LONDON ALL NATIONS KOREAN PRESBYTERIAN CHURCH,Trust,Registered,2011-12-06T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,37607.0,41859.0,6 Cadmer Close,NEW MALDEN,Surrey,,,KT3 5DG,07825880154,ALLNATIONSINLONDON@GMAIL.COM,https://allnationschurch.modoo.at,,False,False,0.0,,0.0,0.0,,Provide places of worship services of Christian worship and Fellowship facilities allowing Believers practice their faith Organising services of Christian worship prayer meetings Christian teaching preaching  public celebration of religious festivals  Missionary and outreach work Provision of money management and debt counselling advice Provision of small grants,0.0,0.0,2026-03-05T00:00:00,1144932,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-03-14T00:00:00,37607,41859,,,,,,0.0,,0.0,,0.0,,,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.0,['Throughout London'],['Region'],Regional,q3
2026-02-13T00:00:00,5155538,1188510,0,BEARDED FISHERMEN,CIO,Registered,2020-03-12T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,89470.0,76837.0,20 Market Place,GAINSBOROUGH,Lincolnshire,,,DN21 2BY,01427433009,rickroberts@beardedfishermen.org.uk,www.beardedfishermen.org.uk,,False,False,0.0,,1.0,0.0,,"We are a mental health awareness and suicide prevention charity, we also support and help with the wellbeing of vulnerable people and families. We offer support via telephone, face to face, video meeting and we can also support you through counselling. We offer support from age 4 up-to 90. We run several local community groups offering support and we also have suicide prevention crisis response.",1.0,1.0,2026-03-05T00:00:00,1188510,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-10-27T00:00:00,89470,76837,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,23.0,['Throughout England'],['Region'],Regional,q3
2026-02-13T00:00:00,1056254,1056254,0,EMI ARCHIVE TRUST,Charitable company,Registered,1996-06-18T00:00:00,,Submission Received,2024-04-01T00:00:00,2025-03-31T00:00:00,90869.0,63002.0,4 Pancras Square,LONDON,,,,N1C 4AG,02088482005,,www.emigrouparchivetrust.org,03197688,False,False,0.0,,0.0,0.0,,"The advancement of education and research and, in particular, to foster and promote the study and appreciation of the art techniques and development of sound recording and the history of the sound recording industry.",0.0,0.0,2026-03-05T00:00:00,1056254,True,1,AR25,2024-04-01T00:00:00,1743379200000,2026-01-31T00:00:00,2026-01-22T00:00:00,90869,63002,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,['Throughout England And Wales'],['Region'],Regional,q3
2026-02-13T00:00:00,5101171,1173266,0,FRIENDS OF RADNOR HOUSE SEVENOAKS,Other,Registered,2017-06-05T00:00:00,,Submission Received,2023-09-01T00:00:00,2024-08-31T00:00:00,93085.0,54754.0,RADNOR HOUSE SEVENOAKS,COMBE BANK DRIVE,SUNDRIDGE,SEVENOAKS,,TN14 6AE,01959563720,friends@radnor-sevenoaks.org,http://www.radnor-sevenoaks.org/about/friends-of-radnor-house-sevenoaks-school/,,False,False,0.0,,0.0,0.0,,Giving grants to charities chosen by the pupils of Radnor House Sevenoaks,1.0,0.0,2026-03-05T00:00:00,1173266,True,1,AR24,2023-09-01T00:00:00,1725062400000,2025-06-30T00:00:00,2025-05-15T00:00:00,93085,54754,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,15.0,['Throughout England'],['Region'],Regional,q3
2026-02-13T00:00:00,1007733,1007733,0,ARIHANT CHARITABLE TRUST,Trust,Registered,1992-01-29T00:00:00,,Submission Received,2024-04-01T00:00:00,2025-03-31T00:00:00,49597.0,153789.0,Kipfold,Cheetwood House,Cheetwood Road,Manchester,,M8 8AQ,01614286425,mukesh@kipfoldgroup.com,,,False,False,0.0,,0.0,0.0,,TO DONATE FUNDS TOWARDS HUMANITARIAN CAUSES AND ACTIVITIES INCLUDING COMMUNITY GROUPS.SUPPORTING PROJECTS OR APPEALS THAT MEETS THE NEEDS AND  PROVIDE BENEFIT TO THE UNDER COMMUNITY. THE CHARITY ALSO CONSIDER THE WELL BEING OF ANIMALS OF PRIMARY IMPORTANCE.,0.0,0.0,2026-03-05T00:00:00,1007733,True,1,AR25,2024-04-01T00:00:00,1743379200000,2026-01-31T00:00:00,2026-01-26T00:00:00,49597,153789,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,4.0,['Throughout England And Wales'],['Region'],Regional,q3
2026-02-13T00:00:00,5232672,1208373,0,STEP OUT MENTORING,CIO,Registered,2024-05-23T00:00:00,,Submission Received,2024-05-23T00:00:00,2025-02-28T00:00:00,51978.0,64314.0,UNIT 2 LAKANAL,SCEAUX GARDENS,LONDON,,,SE5 7DN,07503586565,info@step-out.org.uk,www.step-out.org.uk,,False,False,0.0,,1.0,0.0,,"Step Out Mentoring provides outdoor based mentoring sessions, group activities, trips and residentials  to children and young people in South London. Our activities are there to support young people to thrive and play positive roles in their communities.",,0.0,2026-03-05T00:00:00,1208373,True,1,AR25,2024-05-23T00:00:00,1740700800000,2025-12-28T00:00:00,2025-11-28T00:00:00,51978,64314,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,25.0,['Throughout London'],['Region'],Regional,q3
2026-02-13T00:00:00,263101,263101,0,THE INTERNATIONAL HERMENEUTIC SOCIETY,Other,Registered,1971-10-26T00:00:00,,Submission Received,2023-11-01T00:00:00,2024-10-31T00:00:00,45043.0,48410.0,TAN Y GARTH HALL,PONTFADOG,LLANGOLLEN,,,LL20 7AS,03003021936,info@hermeneutic.co.uk,www.tanygaththallretreat.org,,False,False,0.0,,0.0,0.0,,"The IHS exists to make known and propagate hermeneutic techniques and disciplines so that mankind might better understand itself. Hermeneutics is the science of interpretation, discovery and communication of the teachings of world scriptures. We run Tan-y-Garth Hall Retreat in North Wales to provide practical opportunities for people to explore & apply such works for improving personal wellbeing.",1.0,1.0,2026-03-05T00:00:00,263101,True,1,AR24,2023-11-01T00:00:00,1730332800000,2025-08-31T00:00:00,2025-08-30T00:00:00,45043,48410,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,42.0,['Throughout England And Wales'],['Region'],Regional,q3
2026-02-13T00:00:00,219666,219666,0,THE INCORPORATED BENEVOLENT ASSOCIATION OF THE CHARTERED INSTITUTE OF PATENT ATTORNEYS,Charitable company,Registered,1963-12-07T00:00:00,,Submission Received,2024-04-06T00:00:00,2025-04-05T00:00:00,73928.0,46301.0,c/o CIPA,2nd Floor Viaro House,20-23 Holborn,LONDON,,EC1N 2JD,020 7405 9450,enquiries@cipabenevolent.org.uk,,00319970,False,False,0.0,,0.0,0.0,,RELIEF OF POVERTY,1.0,0.0,2026-03-05T00:00:00,219666,True,1,AR25,2024-04-06T00:00:00,1743811200000,2026-02-05T00:00:00,2025-12-18T00:00:00,73928,46301,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,10.0,['Throughout England And Wales'],['Region'],Regional,q3
2026-02-13T00:00:00,5036427,1153481,0,THE SULGRAVE FOUNDATION,Charitable company,Registered,2013-08-20T00:00:00,,Submission Received,2023-07-01T00:00:00,2024-06-30T00:00:00,52749.0,59001.0,Penningtons Manches Cooper Llp,Bottle Works,The Bars,GUILDFORD,Surrey,GU1 4LP,01483791828,,,08250058,False,False,0.0,,0.0,0.0,,For such charitable purposes as the directors from time to time think fit & in particular to further the development  & education of boys & young men & girls & young women through their leisure-time activities to help them achieve their physical mental and spiritual potential so that they may grow to full maturity as individuals & members of society & that their conditions of life may be improved.,0.0,1.0,2026-03-05T00:00:00,1153481,True,1,AR24,2023-07-01T00:00:00,1719705600000,2025-04-30T00:00:00,2025-03-04T00:00:00,52749,59001,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,['Throughout London'],['Region'],Regional,q3
2026-02-13T00:00:00,5092602,1175992,0,THE NIGHTINGALE FELLOWSHIP,Charitable company,Registered,2017-11-29T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,86914.0,143013.0,6 TRULL FARM BUILDINGS,TRULL,TETBURY,GLOUCESTERSHIRE,,GL8 8SQ ,01285841908,info@thenightingalefellowship.org.uk,http://thenightingalefellowship.org.uk/,10409442,False,False,0.0,,0.0,0.0,,"The Nightingale Fellowship is a grant making organisation.The Objects of the Charity are:1 The relief of full members who are in need through financial hardship, distress or ill health;2 The advancement of Education of eligible nurses and midwives whether in the United Kingdom or elsewhere.",1.0,0.0,2026-03-05T00:00:00,1175992,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-09-17T00:00:00,86914,143013,,,,,,1.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,['Throughout England And Wales'],['Region'],Regional,q3
2026-02-13T00:00:00,4041619,1127436,0,THE JERUSALEM INTEREST-FREE MICROFINANCE FUND LIMITED,Charitable company,Registered,2009-01-08T00:00:00,,Submission Received,2023-09-01T00:00:00,2024-08-31T00:00:00,165865.0,149783.0,19 THE PARK,LONDON,,,,NW11 7ST,02084554785,donald.franklin@jerusalemmicrofinance.com,www.jerusalemmicrofinance.com,06681463,False,False,0.0,,0.0,0.0,,"The Jerusalem Interest-free Microfinance Fund Ltd is a fully cross-communal initiative that alleviates poverty and mitigates inter-communal tension in Jerusalem, through provision of programmes involving training and micro-finance (loans etc.) for groups (so far, women only) from Jerusalem communities lacking access to bank funding who wish to start or to expand small businesses.",1.0,0.0,2026-03-05T00:00:00,1127436,True,1,AR24,2023-09-01T00:00:00,1725062400000,2025-06-30T00:00:00,2025-06-05T00:00:00,165865,149783,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,['Israel'],['Country'],International,q4
2026-02-13T00:00:00,5023808,1148089,0,MUSLIM HELP UK,Trust,Registered,2012-07-17T00:00:00,,Submission Received,2024-01-01T00:00:00,2024-12-31T00:00:00,238930.0,253994.0,PO Box 1046,London,,,,RM9 9RY,02036332779,info@muslimhelp.org,www.muslimhelp.org,,False,False,0.0,,0.0,0.0,,"Muslim Help is a UK-based international development registered charity and Non-profit Organisation, which strives to help communities tackle many challenges it faces. We are working for Education, Healthcare, Disabled and also providing Emergency Help where needed.",1.0,0.0,2026-03-05T00:00:00,1148089,True,1,AR24,2024-01-01T00:00:00,1735603200000,2025-10-31T00:00:00,2025-10-27T00:00:00,238930,253994,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,15.0,"['Throughout England And Wales', 'Bangladesh', 'Somalia', 'Yemen', 'Occupied Palestinian Territories', 'Morocco', 'Turkey']","['Region', 'Country']",International,q4
2026-02-13T00:00:00,279598,279598,0,The George Adamson & Tony Fitzjohn Wildlife Trust,Trust,Registered,1980-04-11T00:00:00,,Submission Received,2023-10-01T00:00:00,2024-09-30T00:00:00,65118.0,143069.0,141A High Street,Edenbridge,,,,TN8 5AX,01732 866955,admin@georgeadamson.org,www.georgeadamson.org,,False,False,0.0,,0.0,0.0,,The trust's objects are to advance education of the public at large in the science of zoology by the study of wildlife in its natural habitat particularly in Kenya and the rest of Africa.,1.0,0.0,2026-03-05T00:00:00,279598,True,1,AR25,2024-10-01T00:00:00,1759190400000,2026-07-30T00:00:00,2026-02-23T00:00:00,215221,150328,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,"['Barnet', 'Kenya', 'Tanzania']","['Local Authority', 'Country']",International,q4
2026-02-13T00:00:00,5197390,1198935,0,The Malawi Scholarship Programme,CIO,Registered,2022-05-12T00:00:00,,Submission Received,2024-04-06T00:00:00,2025-04-05T00:00:00,141802.0,10092.0,Walden Cottage,Bull Lane,CHALFONT ST. PETER,WALDEN COTTAGE,,SL9 8RY,07828106974,mspmalawi@gmail.com,www.mspmalawi.org,,False,False,0.0,,1.0,0.0,,"The object of the CIO is, for the public benefit, to advance the education of young people in the Mbabzi area of Malawi, Africa, in such ways as the charity trustees think fit, including by:a) Awarding to such persons scholarships tenable at any university, college or institution of higher or further educationb) Improving the school facilities and infrastructure",0.0,0.0,2026-03-05T00:00:00,1198935,True,1,AR25,2024-04-06T00:00:00,1743811200000,2026-02-05T00:00:00,2026-01-07T00:00:00,141802,10092,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,['Malawi'],['Country'],International,q4
2026-02-13T00:00:00,1029341,1029341,0,BROWNBREAD HORSE RESCUE,Other,Registered,1993-11-30T00:00:00,,Submission Received,2023-11-30T00:00:00,2024-11-29T00:00:00,167487.0,77530.0,Brownbread Horse Rescue,Brownbread Street,Ashburnham,BATTLE,,TN33 9NX,01424892381,bbhrescue@gmail.com,www.brownbreadhorserescue.org,,False,False,0.0,,0.0,0.0,,"The prevention of equine abuse, their rehabilitation and providing full facilities for their care.  Also the training and provision of selected suitable ponies for disabled persons and disability groups, (RDA)",1.0,1.0,2026-03-05T00:00:00,1029341,True,1,AR24,2023-11-30T00:00:00,1732838400000,2025-09-29T00:00:00,2025-06-08T00:00:00,167487,77530,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.0,"['Throughout London', 'East Sussex', 'Essex', 'Hampshire', 'Isle Of Wight', 'Kent', 'Norfolk', 'Suffolk', 'Surrey', 'Portsmouth City', 'Belgium', 'France', 'Germany', 'Spain']","['Region', 'Local Authority', 'Country']",International,q4
